NOC,Year,Sport,Sex,lat,lon,continent,bronze,gold,silver,total
FIN,2000,Athletics,M,61.92411,25.748151,Europe,0,1,0,1
FIN,2000,Sailing,M,61.92411,25.748151,Europe,0,2,0,2
FIN,2000,Shooting,M,61.92411,25.748151,Europe,0,0,1,1
FIN,2000,Wrestling,M,61.92411,25.748151,Europe,1,0,0,1
FIN,2002,Freestyle Skiing,M,61.92411,25.748151,Europe,0,1,0,1
FIN,2002,Nordic Combined,M,61.92411,25.748151,Europe,0,6,1,7
FIN,2002,Ski Jumping,M,61.92411,25.748151,Europe,1,0,4,5
FIN,2004,Shooting,M,61.92411,25.748151,Europe,0,0,1,1
FIN,2004,Wrestling,M,61.92411,25.748151,Europe,0,0,1,1
FIN,2006,Alpine Skiing,F,61.92411,25.748151,Europe,0,0,1,1
FIN,2006,Cross Country Skiing,F,61.92411,25.748151,Europe,2,0,0,2
FIN,2006,Curling,M,61.92411,25.748151,Europe,0,0,4,4
FIN,2006,Freestyle Skiing,M,61.92411,25.748151,Europe,0,0,1,1
FIN,2006,Ice Hockey,M,61.92411,25.748151,Europe,0,0,23,23
FIN,2006,Nordic Combined,M,61.92411,25.748151,Europe,4,0,0,4
FIN,2006,Ski Jumping,M,61.92411,25.748151,Europe,0,0,5,5
FIN,2006,Snowboarding,M,61.92411,25.748151,Europe,1,0,0,1
FIN,2008,Athletics,M,61.92411,25.748151,Europe,1,0,0,1
FIN,2008,Rowing,F,61.92411,25.748151,Europe,0,0,2,2
FIN,2008,Shooting,F,61.92411,25.748151,Europe,0,1,0,1
FIN,2008,Shooting,M,61.92411,25.748151,Europe,1,0,0,1
FIN,2010,Cross Country Skiing,F,61.92411,25.748151,Europe,5,0,0,5
FIN,2010,Ice Hockey,F,61.92411,25.748151,Europe,19,0,0,19
FIN,2010,Ice Hockey,M,61.92411,25.748151,Europe,22,0,0,22
FIN,2010,Snowboarding,M,61.92411,25.748151,Europe,0,0,1,1
FIN,2012,Athletics,M,61.92411,25.748151,Europe,1,0,0,1
FIN,2012,Sailing,F,61.92411,25.748151,Europe,3,0,1,4
FIN,2014,Cross Country Skiing,F,61.92411,25.748151,Europe,0,0,6,6
FIN,2014,Cross Country Skiing,M,61.92411,25.748151,Europe,0,2,0,2
FIN,2014,Ice Hockey,M,61.92411,25.748151,Europe,24,0,0,24
FIN,2014,Snowboarding,F,61.92411,25.748151,Europe,0,0,1,1
FIN,2016,Boxing,F,61.92411,25.748151,Europe,1,0,0,1
FRA,1896,Athletics,M,46.227638,2.213749,Europe,1,0,1,2
FRA,1896,Cycling,M,46.227638,2.213749,Europe,1,4,1,6
FRA,1896,Fencing,M,46.227638,2.213749,Europe,0,1,2,3
FRA,1900,Archery,M,46.227638,2.213749,Europe,4,4,5,13
FRA,1900,Athletics,M,46.227638,2.213749,Europe,2,0,8,10
FRA,1900,Cricket,M,46.227638,2.213749,Europe,0,0,3,3
FRA,1900,Croquet,M,46.227638,2.213749,Europe,2,4,2,8
FRA,1900,Cycling,M,46.227638,2.213749,Europe,2,2,1,5
FRA,1900,Equestrianism,M,46.227638,2.213749,Europe,4,2,2,8
FRA,1900,Fencing,M,46.227638,2.213749,Europe,5,5,5,15
FRA,1900,Football,M,46.227638,2.213749,Europe,0,0,13,13
FRA,1900,Gymnastics,M,46.227638,2.213749,Europe,1,1,1,3
FRA,1900,Polo,M,46.227638,2.213749,Europe,3,0,1,4
FRA,1900,Rowing,M,46.227638,2.213749,Europe,3,6,7,16
FRA,1900,Rugby,M,46.227638,2.213749,Europe,0,15,0,15
FRA,1900,Sailing,M,46.227638,2.213749,Europe,29,10,33,72
FRA,1900,Shooting,M,46.227638,2.213749,Europe,6,2,6,14
FRA,1900,Swimming,M,46.227638,2.213749,Europe,5,1,6,12
FRA,1900,Tennis,F,46.227638,2.213749,Europe,0,0,2,2
FRA,1900,Tennis,M,46.227638,2.213749,Europe,2,0,1,3
FRA,1900,Tug-Of-War,M,46.227638,2.213749,Europe,0,0,5,5
FRA,1900,Water Polo,M,46.227638,2.213749,Europe,14,0,0,14
FRA,1904,Athletics,M,46.227638,2.213749,Europe,0,0,2,2
FRA,1906,Athletics,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1906,Cycling,M,46.227638,2.213749,Europe,4,1,2,7
FRA,1906,Fencing,M,46.227638,2.213749,Europe,1,6,1,8
FRA,1906,Football,M,46.227638,2.213749,Europe,0,0,3,3
FRA,1906,Gymnastics,M,46.227638,2.213749,Europe,2,2,0,4
FRA,1906,Rowing,M,46.227638,2.213749,Europe,11,1,6,18
FRA,1906,Shooting,M,46.227638,2.213749,Europe,9,4,3,16
FRA,1906,Tennis,F,46.227638,2.213749,Europe,0,1,0,1
FRA,1906,Tennis,M,46.227638,2.213749,Europe,0,4,1,5
FRA,1906,Weightlifting,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1908,Archery,M,46.227638,2.213749,Europe,1,1,1,3
FRA,1908,Athletics,M,46.227638,2.213749,Europe,5,0,1,6
FRA,1908,Cycling,M,46.227638,2.213749,Europe,2,2,2,6
FRA,1908,Fencing,M,46.227638,2.213749,Europe,1,8,1,10
FRA,1908,Gymnastics,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1908,Motorboating,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1908,Sailing,M,46.227638,2.213749,Europe,3,0,0,3
FRA,1908,Shooting,M,46.227638,2.213749,Europe,10,0,0,10
FRA,1912,Art Competitions,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1912,Athletics,M,46.227638,2.213749,Europe,0,0,5,5
FRA,1912,Equestrianism,M,46.227638,2.213749,Europe,1,1,4,6
FRA,1912,Gymnastics,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1912,Sailing,M,46.227638,2.213749,Europe,0,3,0,3
FRA,1912,Shooting,M,46.227638,2.213749,Europe,0,2,0,2
FRA,1912,Tennis,F,46.227638,2.213749,Europe,1,1,0,2
FRA,1912,Tennis,M,46.227638,2.213749,Europe,3,3,0,6
FRA,1920,Archery,M,46.227638,2.213749,Europe,8,1,18,27
FRA,1920,Art Competitions,F,46.227638,2.213749,Europe,0,0,1,1
FRA,1920,Athletics,M,46.227638,2.213749,Europe,4,1,5,10
FRA,1920,Boxing,M,46.227638,2.213749,Europe,1,1,1,3
FRA,1920,Cycling,M,46.227638,2.213749,Europe,1,4,0,5
FRA,1920,Equestrianism,M,46.227638,2.213749,Europe,0,0,4,4
FRA,1920,Fencing,M,46.227638,2.213749,Europe,9,1,14,24
FRA,1920,Gymnastics,M,46.227638,2.213749,Europe,27,0,1,28
FRA,1920,Rowing,M,46.227638,2.213749,Europe,2,0,3,5
FRA,1920,Rugby,M,46.227638,2.213749,Europe,0,0,15,15
FRA,1920,Sailing,M,46.227638,2.213749,Europe,0,0,3,3
FRA,1920,Shooting,M,46.227638,2.213749,Europe,0,0,6,6
FRA,1920,Tennis,F,46.227638,2.213749,Europe,2,2,0,4
FRA,1920,Tennis,M,46.227638,2.213749,Europe,2,1,0,3
FRA,1920,Weightlifting,M,46.227638,2.213749,Europe,1,2,0,3
FRA,1924,Art Competitions,M,46.227638,2.213749,Europe,2,1,0,3
FRA,1924,Athletics,M,46.227638,2.213749,Europe,8,0,0,8
FRA,1924,Boxing,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1924,Curling,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1924,Cycling,M,46.227638,2.213749,Europe,2,8,0,10
FRA,1924,Equestrianism,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1924,Fencing,M,46.227638,2.213749,Europe,0,16,3,19
FRA,1924,Figure Skating,F,46.227638,2.213749,Europe,1,0,0,1
FRA,1924,Figure Skating,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1924,Gymnastics,M,46.227638,2.213749,Europe,1,1,11,13
FRA,1924,Military Ski Patrol,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1924,Rowing,M,46.227638,2.213749,Europe,0,0,9,9
FRA,1924,Rugby,M,46.227638,2.213749,Europe,0,0,19,19
FRA,1924,Sailing,M,46.227638,2.213749,Europe,5,0,0,5
FRA,1924,Shooting,M,46.227638,2.213749,Europe,0,1,5,6
FRA,1924,Tennis,F,46.227638,2.213749,Europe,0,0,1,1
FRA,1924,Tennis,M,46.227638,2.213749,Europe,2,0,3,5
FRA,1924,Water Polo,M,46.227638,2.213749,Europe,0,7,0,7
FRA,1924,Weightlifting,M,46.227638,2.213749,Europe,0,2,0,2
FRA,1924,Wrestling,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1928,Art Competitions,M,46.227638,2.213749,Europe,1,1,2,4
FRA,1928,Athletics,M,46.227638,2.213749,Europe,1,1,1,3
FRA,1928,Boxing,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1928,Cycling,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1928,Equestrianism,M,46.227638,2.213749,Europe,0,0,2,2
FRA,1928,Fencing,M,46.227638,2.213749,Europe,0,2,13,15
FRA,1928,Figure Skating,F,46.227638,2.213749,Europe,0,1,0,1
FRA,1928,Figure Skating,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1928,Rowing,M,46.227638,2.213749,Europe,0,0,3,3
FRA,1928,Sailing,F,46.227638,2.213749,Europe,0,1,0,1
FRA,1928,Sailing,M,46.227638,2.213749,Europe,0,5,0,5
FRA,1928,Water Polo,M,46.227638,2.213749,Europe,9,0,0,9
FRA,1928,Weightlifting,M,46.227638,2.213749,Europe,1,1,1,3
FRA,1928,Wrestling,M,46.227638,2.213749,Europe,2,0,1,3
FRA,1932,Art Competitions,M,46.227638,2.213749,Europe,0,3,0,3
FRA,1932,Athletics,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1932,Cycling,M,46.227638,2.213749,Europe,1,2,5,8
FRA,1932,Equestrianism,M,46.227638,2.213749,Europe,0,4,1,5
FRA,1932,Fencing,M,46.227638,2.213749,Europe,0,12,1,13
FRA,1932,Figure Skating,F,46.227638,2.213749,Europe,0,1,0,1
FRA,1932,Figure Skating,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1932,Rowing,M,46.227638,2.213749,Europe,3,0,0,3
FRA,1932,Sailing,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1932,Swimming,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1932,Weightlifting,M,46.227638,2.213749,Europe,0,3,0,3
FRA,1932,Wrestling,M,46.227638,2.213749,Europe,1,1,0,2
FRA,1936,Alpine Skiing,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1936,Boxing,M,46.227638,2.213749,Europe,0,2,0,2
FRA,1936,Canoeing,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1936,Cycling,M,46.227638,2.213749,Europe,3,9,2,14
FRA,1936,Equestrianism,M,46.227638,2.213749,Europe,0,0,3,3
FRA,1936,Fencing,M,46.227638,2.213749,Europe,6,0,7,13
FRA,1936,Rowing,M,46.227638,2.213749,Europe,8,0,0,8
FRA,1936,Shooting,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1936,Weightlifting,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1936,Wrestling,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1948,Alpine Skiing,M,46.227638,2.213749,Europe,2,2,1,5
FRA,1948,Art Competitions,M,46.227638,2.213749,Europe,2,1,0,3
FRA,1948,Athletics,F,46.227638,2.213749,Europe,2,2,0,4
FRA,1948,Athletics,M,46.227638,2.213749,Europe,1,0,6,7
FRA,1948,Basketball,M,46.227638,2.213749,Europe,0,0,14,14
FRA,1948,Canoeing,M,46.227638,2.213749,Europe,6,0,0,6
FRA,1948,Cycling,M,46.227638,2.213749,Europe,6,6,0,12
FRA,1948,Equestrianism,M,46.227638,2.213749,Europe,1,4,1,6
FRA,1948,Fencing,M,46.227638,2.213749,Europe,0,13,1,14
FRA,1948,Swimming,M,46.227638,2.213749,Europe,5,0,0,5
FRA,1948,Wrestling,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1952,Athletics,M,46.227638,2.213749,Europe,0,0,2,2
FRA,1952,Boxing,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1952,Canoeing,M,46.227638,2.213749,Europe,1,2,0,3
FRA,1952,Cycling,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1952,Diving,F,46.227638,2.213749,Europe,0,0,1,1
FRA,1952,Equestrianism,M,46.227638,2.213749,Europe,1,1,1,3
FRA,1952,Fencing,M,46.227638,2.213749,Europe,6,7,0,13
FRA,1952,Figure Skating,F,46.227638,2.213749,Europe,1,0,0,1
FRA,1952,Rowing,M,46.227638,2.213749,Europe,0,3,4,7
FRA,1952,Swimming,M,46.227638,2.213749,Europe,4,1,1,6
FRA,1956,Athletics,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1956,Boxing,M,46.227638,2.213749,Europe,2,0,0,2
FRA,1956,Canoeing,M,46.227638,2.213749,Europe,0,0,2,2
FRA,1956,Cycling,M,46.227638,2.213749,Europe,0,5,5,10
FRA,1956,Fencing,F,46.227638,2.213749,Europe,1,0,0,1
FRA,1956,Fencing,M,46.227638,2.213749,Europe,5,1,6,12
FRA,1956,Rowing,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1956,Weightlifting,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1960,Alpine Skiing,M,46.227638,2.213749,Europe,2,1,0,3
FRA,1960,Athletics,M,46.227638,2.213749,Europe,1,0,1,2
FRA,1960,Equestrianism,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1960,Rowing,M,46.227638,2.213749,Europe,0,0,5,5
FRA,1960,Wrestling,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1964,Alpine Skiing,F,46.227638,2.213749,Europe,0,2,2,4
FRA,1964,Alpine Skiing,M,46.227638,2.213749,Europe,0,1,1,2
FRA,1964,Athletics,F,46.227638,2.213749,Europe,0,0,1,1
FRA,1964,Athletics,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1964,Boxing,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1964,Canoeing,M,46.227638,2.213749,Europe,0,0,2,2
FRA,1964,Cycling,M,46.227638,2.213749,Europe,2,0,0,2
FRA,1964,Equestrianism,F,46.227638,2.213749,Europe,0,0,1,1
FRA,1964,Equestrianism,M,46.227638,2.213749,Europe,0,1,2,3
FRA,1964,Fencing,M,46.227638,2.213749,Europe,11,0,2,13
FRA,1964,Figure Skating,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1964,Rowing,M,46.227638,2.213749,Europe,0,0,3,3
FRA,1964,Swimming,F,46.227638,2.213749,Europe,0,0,1,1
FRA,1968,Alpine Skiing,F,46.227638,2.213749,Europe,1,1,2,4
FRA,1968,Alpine Skiing,M,46.227638,2.213749,Europe,0,3,1,4
FRA,1968,Athletics,F,46.227638,2.213749,Europe,0,1,0,1
FRA,1968,Athletics,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1968,Cycling,M,46.227638,2.213749,Europe,1,5,0,6
FRA,1968,Equestrianism,F,46.227638,2.213749,Europe,0,0,1,1
FRA,1968,Equestrianism,M,46.227638,2.213749,Europe,0,1,2,3
FRA,1968,Fencing,M,46.227638,2.213749,Europe,1,5,0,6
FRA,1968,Figure Skating,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1968,Modern Pentathlon,M,46.227638,2.213749,Europe,3,0,0,3
FRA,1968,Swimming,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1968,Wrestling,M,46.227638,2.213749,Europe,0,0,2,2
FRA,1972,Alpine Skiing,F,46.227638,2.213749,Europe,1,0,1,2
FRA,1972,Athletics,M,46.227638,2.213749,Europe,4,0,1,5
FRA,1972,Canoeing,M,46.227638,2.213749,Europe,2,0,0,2
FRA,1972,Cycling,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1972,Fencing,M,46.227638,2.213749,Europe,6,0,1,7
FRA,1972,Figure Skating,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1972,Judo,M,46.227638,2.213749,Europe,3,0,0,3
FRA,1972,Sailing,M,46.227638,2.213749,Europe,0,1,2,3
FRA,1972,Shooting,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1976,Alpine Skiing,F,46.227638,2.213749,Europe,1,0,0,1
FRA,1976,Athletics,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1976,Cycling,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1976,Equestrianism,M,46.227638,2.213749,Europe,0,4,0,4
FRA,1976,Fencing,F,46.227638,2.213749,Europe,0,0,5,5
FRA,1976,Fencing,M,46.227638,2.213749,Europe,6,0,0,6
FRA,1976,Gymnastics,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1976,Judo,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1976,Weightlifting,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1980,Alpine Skiing,F,46.227638,2.213749,Europe,1,0,0,1
FRA,1980,Athletics,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1980,Canoeing,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1980,Cycling,M,46.227638,2.213749,Europe,0,0,2,2
FRA,1980,Fencing,F,46.227638,2.213749,Europe,0,6,0,6
FRA,1980,Fencing,M,46.227638,2.213749,Europe,1,10,1,12
FRA,1980,Judo,M,46.227638,2.213749,Europe,1,2,1,4
FRA,1984,Alpine Skiing,F,46.227638,2.213749,Europe,1,0,1,2
FRA,1984,Alpine Skiing,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1984,Athletics,F,46.227638,2.213749,Europe,1,0,0,1
FRA,1984,Athletics,M,46.227638,2.213749,Europe,1,1,1,3
FRA,1984,Boxing,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1984,Canoeing,M,46.227638,2.213749,Europe,7,0,2,9
FRA,1984,Cycling,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1984,Fencing,F,46.227638,2.213749,Europe,5,0,0,5
FRA,1984,Fencing,M,46.227638,2.213749,Europe,6,2,10,18
FRA,1984,Football,M,46.227638,2.213749,Europe,0,16,0,16
FRA,1984,Gymnastics,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1984,Judo,M,46.227638,2.213749,Europe,2,0,1,3
FRA,1984,Modern Pentathlon,M,46.227638,2.213749,Europe,3,0,0,3
FRA,1984,Sailing,M,46.227638,2.213749,Europe,2,0,0,2
FRA,1984,Shooting,M,46.227638,2.213749,Europe,0,1,1,2
FRA,1984,Swimming,F,46.227638,2.213749,Europe,1,0,0,1
FRA,1984,Swimming,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1988,Alpine Skiing,M,46.227638,2.213749,Europe,1,1,0,2
FRA,1988,Athletics,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1988,Boxing,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1988,Canoeing,M,46.227638,2.213749,Europe,2,0,0,2
FRA,1988,Equestrianism,F,46.227638,2.213749,Europe,0,0,1,1
FRA,1988,Equestrianism,M,46.227638,2.213749,Europe,4,1,0,5
FRA,1988,Fencing,M,46.227638,2.213749,Europe,0,6,1,7
FRA,1988,Judo,M,46.227638,2.213749,Europe,1,1,0,2
FRA,1988,Sailing,M,46.227638,2.213749,Europe,0,4,0,4
FRA,1988,Shooting,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1988,Swimming,F,46.227638,2.213749,Europe,1,0,0,1
FRA,1988,Swimming,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1992,Alpine Skiing,F,46.227638,2.213749,Europe,1,0,1,2
FRA,1992,Alpine Skiing,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1992,Archery,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1992,Athletics,F,46.227638,2.213749,Europe,0,1,0,1
FRA,1992,Biathlon,F,46.227638,2.213749,Europe,0,3,0,3
FRA,1992,Canoeing,M,46.227638,2.213749,Europe,5,0,1,6
FRA,1992,Cycling,F,46.227638,2.213749,Europe,0,0,1,1
FRA,1992,Cycling,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1992,Equestrianism,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1992,Fencing,M,46.227638,2.213749,Europe,7,2,0,9
FRA,1992,Figure Skating,F,46.227638,2.213749,Europe,0,0,1,1
FRA,1992,Figure Skating,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1992,Freestyle Skiing,M,46.227638,2.213749,Europe,0,1,1,2
FRA,1992,Handball,M,46.227638,2.213749,Europe,16,0,0,16
FRA,1992,Judo,F,46.227638,2.213749,Europe,2,2,0,4
FRA,1992,Judo,M,46.227638,2.213749,Europe,2,0,1,3
FRA,1992,Nordic Combined,M,46.227638,2.213749,Europe,0,1,1,2
FRA,1992,Sailing,M,46.227638,2.213749,Europe,0,3,0,3
FRA,1992,Shooting,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1992,Swimming,F,46.227638,2.213749,Europe,1,0,0,1
FRA,1992,Swimming,M,46.227638,2.213749,Europe,2,0,0,2
FRA,1992,Table Tennis,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1994,Biathlon,F,46.227638,2.213749,Europe,4,0,1,5
FRA,1994,Biathlon,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1994,Figure Skating,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1994,Freestyle Skiing,M,46.227638,2.213749,Europe,1,0,0,1
FRA,1996,Athletics,F,46.227638,2.213749,Europe,1,2,0,3
FRA,1996,Athletics,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1996,Canoeing,F,46.227638,2.213749,Europe,1,0,0,1
FRA,1996,Canoeing,M,46.227638,2.213749,Europe,1,2,0,3
FRA,1996,Cycling,F,46.227638,2.213749,Europe,0,3,2,5
FRA,1996,Cycling,M,46.227638,2.213749,Europe,1,5,1,7
FRA,1996,Equestrianism,F,46.227638,2.213749,Europe,1,0,0,1
FRA,1996,Fencing,F,46.227638,2.213749,Europe,0,4,1,5
FRA,1996,Fencing,M,46.227638,2.213749,Europe,5,0,1,6
FRA,1996,Judo,F,46.227638,2.213749,Europe,1,1,0,2
FRA,1996,Judo,M,46.227638,2.213749,Europe,2,2,0,4
FRA,1996,Rowing,F,46.227638,2.213749,Europe,2,0,0,2
FRA,1996,Rowing,M,46.227638,2.213749,Europe,4,0,4,8
FRA,1996,Shooting,M,46.227638,2.213749,Europe,1,1,0,2
FRA,1996,Wrestling,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1998,Alpine Skiing,F,46.227638,2.213749,Europe,1,0,0,1
FRA,1998,Alpine Skiing,M,46.227638,2.213749,Europe,0,1,0,1
FRA,1998,Bobsleigh,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1998,Figure Skating,F,46.227638,2.213749,Europe,1,0,0,1
FRA,1998,Figure Skating,M,46.227638,2.213749,Europe,2,0,0,2
FRA,1998,Freestyle Skiing,M,46.227638,2.213749,Europe,0,0,1,1
FRA,1998,Nordic Combined,M,46.227638,2.213749,Europe,4,0,0,4
FRA,1998,Snowboarding,F,46.227638,2.213749,Europe,0,1,0,1
FRA,2000,Basketball,M,46.227638,2.213749,Europe,0,0,12,12
FRA,2000,Boxing,M,46.227638,2.213749,Europe,1,1,0,2
FRA,2000,Canoeing,F,46.227638,2.213749,Europe,1,0,1,2
FRA,2000,Canoeing,M,46.227638,2.213749,Europe,0,1,0,1
FRA,2000,Cycling,F,46.227638,2.213749,Europe,1,2,1,4
FRA,2000,Cycling,M,46.227638,2.213749,Europe,0,5,1,6
FRA,2000,Fencing,F,46.227638,2.213749,Europe,1,0,0,1
FRA,2000,Fencing,M,46.227638,2.213749,Europe,0,4,9,13
FRA,2000,Gymnastics,M,46.227638,2.213749,Europe,0,0,2,2
FRA,2000,Judo,F,46.227638,2.213749,Europe,0,1,1,2
FRA,2000,Judo,M,46.227638,2.213749,Europe,2,1,1,4
FRA,2000,Rowing,M,46.227638,2.213749,Europe,2,6,0,8
FRA,2000,Shooting,F,46.227638,2.213749,Europe,0,0,1,1
FRA,2000,Shooting,M,46.227638,2.213749,Europe,0,1,0,1
FRA,2000,Swimming,F,46.227638,2.213749,Europe,0,0,1,1
FRA,2000,Synchronized Swimming,F,46.227638,2.213749,Europe,2,0,0,2
FRA,2000,Table Tennis,M,46.227638,2.213749,Europe,2,0,0,2
FRA,2000,Taekwondo,M,46.227638,2.213749,Europe,1,0,0,1
FRA,2000,Tennis,M,46.227638,2.213749,Europe,1,0,0,1
FRA,2002,Alpine Skiing,F,46.227638,2.213749,Europe,0,1,1,2
FRA,2002,Alpine Skiing,M,46.227638,2.213749,Europe,0,1,1,2
FRA,2002,Biathlon,M,46.227638,2.213749,Europe,4,0,1,5
FRA,2002,Figure Skating,F,46.227638,2.213749,Europe,0,1,0,1
FRA,2002,Figure Skating,M,46.227638,2.213749,Europe,0,1,0,1
FRA,2002,Freestyle Skiing,M,46.227638,2.213749,Europe,1,0,0,1
FRA,2002,Snowboarding,F,46.227638,2.213749,Europe,0,1,2,3
FRA,2004,Athletics,F,46.227638,2.213749,Europe,4,0,0,4
FRA,2004,Athletics,M,46.227638,2.213749,Europe,1,0,0,1
FRA,2004,Boxing,M,46.227638,2.213749,Europe,0,0,1,1
FRA,2004,Canoeing,M,46.227638,2.213749,Europe,1,2,0,3
FRA,2004,Cycling,M,46.227638,2.213749,Europe,3,1,1,5
FRA,2004,Equestrianism,M,46.227638,2.213749,Europe,0,5,0,5
FRA,2004,Fencing,F,46.227638,2.213749,Europe,5,0,1,6
FRA,2004,Fencing,M,46.227638,2.213749,Europe,0,8,0,8
FRA,2004,Gymnastics,F,46.227638,2.213749,Europe,0,1,0,1
FRA,2004,Judo,F,46.227638,2.213749,Europe,0,0,1,1
FRA,2004,Rowing,M,46.227638,2.213749,Europe,0,2,2,4
FRA,2004,Sailing,F,46.227638,2.213749,Europe,0,1,0,1
FRA,2004,Sailing,M,46.227638,2.213749,Europe,2,0,0,2
FRA,2004,Swimming,F,46.227638,2.213749,Europe,2,1,2,5
FRA,2004,Swimming,M,46.227638,2.213749,Europe,1,0,0,1
FRA,2004,Taekwondo,F,46.227638,2.213749,Europe,0,0,1,1
FRA,2004,Taekwondo,M,46.227638,2.213749,Europe,1,0,0,1
FRA,2004,Tennis,F,46.227638,2.213749,Europe,0,0,1,1
FRA,2004,Wrestling,F,46.227638,2.213749,Europe,2,0,0,2
FRA,2006,Alpine Skiing,M,46.227638,2.213749,Europe,0,1,1,2
FRA,2006,Biathlon,F,46.227638,2.213749,Europe,4,1,0,5
FRA,2006,Biathlon,M,46.227638,2.213749,Europe,4,1,0,5
FRA,2006,Cross Country Skiing,M,46.227638,2.213749,Europe,0,0,1,1
FRA,2006,Freestyle Skiing,F,46.227638,2.213749,Europe,1,0,0,1
FRA,2006,Snowboarding,M,46.227638,2.213749,Europe,1,0,0,1
FRA,2008,Archery,F,46.227638,2.213749,Europe,3,0,0,3
FRA,2008,Athletics,M,46.227638,2.213749,Europe,1,0,1,2
FRA,2008,Boxing,M,46.227638,2.213749,Europe,1,0,2,3
FRA,2008,Canoeing,F,46.227638,2.213749,Europe,2,0,0,2
FRA,2008,Canoeing,M,46.227638,2.213749,Europe,0,0,1,1
FRA,2008,Cycling,F,46.227638,2.213749,Europe,0,1,1,2
FRA,2008,Cycling,M,46.227638,2.213749,Europe,1,1,5,7
FRA,2008,Fencing,M,46.227638,2.213749,Europe,0,6,2,8
FRA,2008,Gymnastics,M,46.227638,2.213749,Europe,1,0,1,2
FRA,2008,Handball,M,46.227638,2.213749,Europe,0,15,0,15
FRA,2008,Judo,F,46.227638,2.213749,Europe,1,0,1,2
FRA,2008,Judo,M,46.227638,2.213749,Europe,1,0,1,2
FRA,2008,Rowing,M,46.227638,2.213749,Europe,8,0,0,8
